0,658.661255,1,2,1,35.21533,8.205781,133.350418,2.31352329,2,2,1,2,1,1,1,14.4151354,1.84927773,895.123047,1,2,1,1,2,1,0,195.078186,1.35578465,793.9118,2,1,2,1,2,7.02243042,190.0282,29.2232761,0.615226865,1.35695982,1.214423,0.113049328,0,2,1,221.3535,3.38000178,194.068832,0.000256303,2,1,1,0
0,659.1716,1,2,1,35.21533,8.205781,133.401688,2.31185722,2,2,1,2,1,1,1,14.4151354,1.84697175,895.123047,1,2,1,1,2,1,0,195.078186,1.35578465,793.565735,2,1,2,1,2,7.02627563,190.0282,29.2232761,0.615226865,1.35695982,1.2149353,0.113305382,0,2,1,221.3535,3.38000178,194.148941,0.000256303,2,1,1,0
0,659.6818,1,2,1,35.21533,8.208344,133.606766,2.311601,2,2,1,2,1,1,1,14.4151354,1.84697175,895.123047,1,2,1,1,2,1,0,195.078186,1.35578465,793.796448,2,1,2,1,2,7.031082,190.0282,29.2232761,0.615226865,1.35695982,1.20776224,0.113305382,0,2,1,221.3535,3.38000178,194.213028,0.000256303,2,1,1,0
0,660.3491,1,2,1,35.21533,8.209626,133.606766,2.31044769,2,2,1,2,1,1,1,14.4151354,1.84697175,895.3634,1,2,1,1,2,1,0,195.078186,1.35757732,793.565735,2,1,2,1,2,7.031082,190.0282,29.2232761,0.615226865,1.35695982,1.20456,0.113305382,0,2,1,221.3535,3.38000178,194.213028,0.000256303,2,1,1,0
0,660.780945,1,2,1,35.21533,8.209626,133.606766,2.31044769,2,2,1,2,1,1,1,14.4151354,1.84966207,895.3634,1,2,1,1,2,1,0,195.078186,1.35757732,793.5273,2,1,2,1,2,7.03749037,190.0282,29.2232761,0.8843886,1.357857,1.20456,0.113305382,0,2,1,221.3535,3.38000178,194.213028,0.000256303,2,1,1,0
0,661.0164,1,2,1,35.08716,8.209626,133.606766,2.31108832,2,2,1,2,1,1,1,14.4151354,1.85337722,895.3634,1,2,1,1,2,1,0,195.078186,1.35757732,793.335,2,1,2,1,2,7.04069471,190.0282,29.2232761,0.8843886,1.35965145,1.20456,0.1129213,0,2,1,221.3535,3.38000178,194.213028,0.000256303,2,1,1,0
0,661.0557,1,2,1,34.9589844,8.209626,133.606766,2.31608629,2,2,1,2,1,1,1,14.4151354,1.85734868,895.3634,1,2,1,1,2,1,0,195.078186,1.35604072,793.065857,2,1,2,1,2,7.04357862,190.0282,29.2232761,0.8843886,1.36285567,1.20456,0.1129213,0,2,1,221.3535,3.38000178,194.213028,0.000256303,2,1,1,0
0,661.330444,1,2,1,34.9589844,8.204179,133.606766,2.317624,2,2,1,2,1,1,1,14.3799219,1.86029518,895.3634,1,2,1,1,2,1,0,195.078186,1.35604072,793.6042,2,1,2,1,2,7.05094862,190.0282,29.2232761,0.8843886,1.36362469,1.20456,0.1129213,0,2,1,221.3535,3.38000178,194.2611,0.000256303,2,1,1,0
0,661.3697,1,2,1,34.9589844,8.202577,133.888748,2.32146859,2,2,1,2,1,1,1,14.3799219,1.86055148,895.3634,1,2,1,1,2,1,0,195.078186,1.35744929,793.5273,2,1,2,1,2,7.052871,190.0282,29.2232761,0.8843886,1.36362469,1.20481622,0.1129213,0,2,1,221.3535,3.38000178,194.2611,0.000256303,2,1,1,0
0,661.6445,1,2,1,34.9589844,8.199693,133.888748,2.32505679,2,2,1,2,1,1,1,14.3799219,1.86055148,895.3634,1,2,1,1,2,1,0,195.078186,1.35744929,793.4119,2,1,2,1,2,7.054794,190.0282,29.2232761,0.6921302,1.36362469,1.20686567,0.1129213,0,2,1,221.337479,3.38000178,194.2611,0.000256303,2,1,1,0
0,662.194031,1,2,1,34.734684,8.196809,133.888748,2.32697916,2,2,1,2,1,1,1,14.3799219,1.85952652,895.3634,1,2,1,1,2,1,0,195.078186,1.35616875,793.2581,2,1,2,1,2,7.05831861,190.0282,29.2232761,0.6921302,1.36093307,1.22198033,0.1129213,0,2,1,221.273392,3.38000178,194.2611,0.000256303,2,1,1,0
0,662.351,1,2,1,34.734684,8.191361,133.888748,2.32749176,2,2,1,2,1,1,1,14.3799219,1.85581136,895.56366,1,2,1,1,2,1,0,195.078186,1.35488832,793.4119,2,1,2,1,2,7.06056166,190.0282,29.2232761,0.6921302,1.35888231,1.21890616,0.1129213,0,2,1,221.273392,3.38000178,194.2611,0.000256303,2,1,1,0
